Timestamp,File Name,File Size(Byte),Transmission Time (ms),Prepocess Time(ms),Inference Time(ms),Latency (ms),Idle Cost (CNY),Trigger Cost(CNY),Bandwidth(Mbps)
1685970749,SEQ_01_101.jpg,2551064,2455.41175,175.91895,1126.27713,3757.60783,0.002087493,0.005867133,10
1685970753,SEQ_01_102.jpg,2505477,1101.62362,138.12037,1113.97051,2353.7145,0.000936556,0.005641419,10
1685970755,SEQ_01_103.jpg,2547420,433.44942,136.37953,1095.15425,1664.98321,0.000368501,0.005548813,10
1685970757,SEQ_01_104.jpg,2528940,455.00825,182.37563,1132.97233,1770.35621,0.00038683,0.005926379,10
1685970759,SEQ_01_105.jpg,2556606,423.42385,135.82986,1078.64258,1637.89629,0.000359978,0.005471955,10
1685970761,SEQ_01_106.jpg,2498258,437.48646,181.93188,1104.37745,1723.79579,0.000371933,0.005795566,10
1685970762,SEQ_01_107.jpg,2542981,459.6458,136.02115,1128.128,1723.79496,0.000390772,0.005695739,10
1685970764,SEQ_01_108.jpg,2522476,441.12838,137.17981,1152.29322,1730.60142,0.00037503,0.005809818,10
1685970766,SEQ_01_109.jpg,2544849,470.73804,136.5717,1134.70981,1742.01954,0.000400203,0.005727869,10
1685970768,SEQ_01_110.jpg,2505761,454.2149,134.37478,1130.62862,1719.21829,0.000386155,0.005699587,10
1685970770,SEQ_01_111.jpg,2544482,447.52644,136.98346,1088.63173,1673.14162,0.000380469,0.005522151,10
1685970772,SEQ_01_112.jpg,2527761,461.76876,136.43879,1113.11116,1711.31871,0.000392577,0.005629973,10
1685970773,SEQ_01_113.jpg,2555386,456.31433,135.95117,1166.45562,1758.72113,0.00038794,0.005868082,10
1685970775,SEQ_01_114.jpg,2516845,653.86775,134.32387,1110.1343,1898.32592,0.000555892,0.005607035,10
1685970777,SEQ_01_115.jpg,2555157,446.95052,135.75793,1154.50668,1737.21512,0.000379979,0.005813384,10
1685970779,SEQ_01_116.jpg,2533307,436.20932,136.99657,1092.16216,1665.36804,0.000370848,0.005538114,10
1685970781,SEQ_01_117.jpg,2559764,421.35711,135.66635,1141.89058,1698.91404,0.000358221,0.005756138,10
1685970783,SEQ_01_118.jpg,2516043,463.6592,136.27916,1134.33997,1734.27833,0.000394185,0.005724885,10
1685970785,SEQ_01_119.jpg,2552588,562.69223,136.33403,1117.98541,1817.01167,0.000478378,0.005651458,10
1685970787,SEQ_01_120.jpg,2528872,439.49998,135.72922,1118.83497,1694.06417,0.000373645,0.005652561,10
1685970789,SEQ_01_121.jpg,2562012,438.566,135.29615,1169.55452,1743.41667,0.000372851,0.005879091,10
1685970790,SEQ_01_122.jpg,2513245,456.21209,135.17967,1131.84466,1723.23642,0.000387853,0.005708691,10
1685970792,SEQ_01_123.jpg,2551954,600.984,135.49173,1134.14907,1870.62479,0.000510933,0.005720478,10
1685970794,SEQ_01_124.jpg,2536007,411.71288,136.39868,1138.83011,1686.94167,0.000350022,0.005745651,10
1685970796,SEQ_01_125.jpg,2556085,440.29288,135.7394,1137.39255,1713.42483,0.000374319,0.005736205,10
1685970798,SEQ_01_126.jpg,2508563,401.87155,135.21519,1108.70568,1645.79242,0.000341655,0.005604615,10
1685970800,SEQ_01_127.jpg,2547815,432.21303,181.51336,1094.20161,1707.928,0.00036745,0.005747841,10
1685970802,SEQ_01_128.jpg,2519047,434.62896,135.39766,1104.06254,1674.08917,0.000369504,0.00558452,10
1685970803,SEQ_01_129.jpg,2555050,440.35915,137.38577,1166.20224,1743.94717,0.000374376,0.005873403,10
1685970805,SEQ_01_130.jpg,2510815,445.16523,135.92754,1111.87848,1692.97125,0.000378462,0.005622117,10
1685970807,SEQ_01_131.jpg,2554130,435.82519,136.33951,1146.37568,1718.54038,0.000370521,0.005779375,10
1685970809,SEQ_01_132.jpg,2515635,436.34321,175.28869,1144.10881,1755.74071,0.000370962,0.005944622,10
1685970811,SEQ_01_133.jpg,2557435,431.05812,135.20623,1144.11186,1710.37621,0.000366468,0.005764072,10
1685970813,SEQ_01_134.jpg,2507010,474.31126,134.61941,1191.91058,1800.84125,0.00040324,0.005976752,10
1685970815,SEQ_01_135.jpg,2559960,434.89527,136.38356,1134.93634,1706.21517,0.000369731,0.005728042,10
1685970816,SEQ_01_136.jpg,2529800,445.78793,137.49536,1104.64516,1687.92846,0.000378991,0.005596595,10
1685970818,SEQ_01_137.jpg,2560456,403.51177,179.41345,1110.51524,1693.44046,0.00034305,0.005811871,10
1685970820,SEQ_01_138.jpg,2514746,440.33861,134.69261,1122.37361,1697.40483,0.000374358,0.005663832,10
1685970822,SEQ_01_139.jpg,2549107,420.02226,137.80966,1121.26071,1679.09263,0.000357086,0.00567286,10
1685970824,SEQ_01_140.jpg,2529193,472.38269,135.50546,1098.29572,1706.18388,0.000401601,0.005559028,10
1685970825,SEQ_01_141.jpg,2559581,462.23427,137.06162,1127.33845,1726.63433,0.000392973,0.005696869,10
1685970827,SEQ_01_142.jpg,2525047,442.15561,135.82917,1164.1408,1742.12558,0.000375903,0.005857105,10
1685970829,SEQ_01_143.jpg,2501633,594.1158,135.56339,1110.92164,1840.60083,0.000505093,0.005616166,10
1685970831,SEQ_01_144.jpg,2532477,443.72771,135.51126,1111.92445,1691.16342,0.00037724,0.005620448,10
1685970833,SEQ_01_145.jpg,2477920,422.75306,135.75458,1074.99757,1633.50521,0.000359408,0.005455196,10
1685970835,SEQ_01_146.jpg,2513721,431.71743,135.2135,1146.18398,1713.11492,0.000367029,0.005773439,10
1685970837,SEQ_01_147.jpg,2480295,429.24322,136.51101,1090.99469,1656.74892,0.000364925,0.005530668,10
1685970838,SEQ_01_148.jpg,2533461,430.92292,179.29309,1093.04295,1703.25896,0.000366353,0.005732619,10
1685970840,SEQ_01_149.jpg,2488662,410.76038,135.11093,1126.01877,1671.89008,0.000349212,0.005682137,10
1685970842,SEQ_01_150.jpg,2527987,615.56749,136.21923,1124.99628,1876.783,0.000523331,0.005682524,10
1685970844,SEQ_01_151.jpg,2497087,417.57639,135.50178,1150.60678,1703.68496,0.000355007,0.005794662,10
1685970846,SEQ_01_152.jpg,2550601,449.16956,135.47498,1133.41942,1718.06396,0.000381866,0.005717115,10
1685970848,SEQ_01_153.jpg,2437067,466.1325,134.41085,1176.52114,1777.0645,0.000396287,0.005906486,10
1685970850,SEQ_01_154.jpg,2538877,667.62563,135.61504,1131.79612,1935.03679,0.000567589,0.005710434,10
1685970852,SEQ_01_155.jpg,2505498,447.5119,135.18989,1101.5055,1684.20729,0.000380457,0.005572065,10
1685970853,SEQ_01_156.jpg,2549929,461.92949,137.94196,1136.51026,1736.38171,0.000392714,0.005742152,10
1685970855,SEQ_01_157.jpg,2498138,472.81666,134.39329,1091.72489,1698.93483,0.00040197,0.005524417,10
1685970857,SEQ_01_158.jpg,2543520,444.31996,173.68989,1099.73532,1717.74517,0.000377743,0.005737526,10
1685970859,SEQ_01_159.jpg,2515866,448.51351,175.79471,1130.75416,1755.06237,0.000381308,0.005886741,10
1685970861,SEQ_01_160.jpg,2555572,431.03515,135.83122,1146.92914,1713.7955,0.000366449,0.005779579,10
1685970863,SEQ_01_161.jpg,2504888,410.07183,136.69356,1137.45927,1684.22467,0.000348627,0.005740804,10
1685970865,SEQ_01_162.jpg,2547071,489.46883,136.03891,1106.97893,1732.48667,0.000416127,0.005600547,10
1685970866,SEQ_01_163.jpg,2519352,429.69525,135.34197,1110.07224,1675.10946,0.00036531,0.005611342,10
1685970868,SEQ_01_164.jpg,2548325,452.51103,134.51015,1119.77374,1706.79492,0.000384707,0.005651298,10
1685970870,SEQ_01_165.jpg,2510922,434.48521,135.56907,1148.01447,1718.06875,0.000369382,0.005783287,10
1685970872,SEQ_01_166.jpg,2541263,415.04375,136.98476,1133.43162,1685.46012,0.000352854,0.005723972,10
1685970874,SEQ_01_167.jpg,2511756,411.62211,176.24532,1096.31869,1684.18612,0.000349945,0.005733646,10
1685970875,SEQ_01_168.jpg,2547845,416.46892,135.51592,1140.33312,1692.31796,0.000354065,0.005748445,10
1685970877,SEQ_01_169.jpg,2508212,421.80348,178.10797,1146.6798,1746.59125,0.0003586,0.005968904,10
1685970879,SEQ_01_170.jpg,2539899,579.71235,135.127,1101.93953,1816.77888,0.000492848,0.005573737,10
1685970881,SEQ_01_171.jpg,2514216,457.49789,134.39386,1118.75308,1710.64483,0.000388946,0.005646176,10
1685970883,SEQ_01_172.jpg,2544876,446.30853,137.62251,1217.73058,1801.66163,0.000379434,0.006106595,10
1685970885,SEQ_01_173.jpg,2507437,465.38368,173.51299,1129.48325,1768.37992,0.000395651,0.005870737,10
1685970887,SEQ_01_174.jpg,2539105,450.40746,135.97583,1087.56137,1673.94467,0.000382918,0.00551279,10
1685970889,SEQ_01_175.jpg,2522522,425.87596,134.59552,1118.86593,1679.33742,0.000362063,0.005647593,10
1685970890,SEQ_01_176.jpg,2553171,458.94425,138.4875,1108.74879,1706.18054,0.000390176,0.00561955,10
1685970892,SEQ_01_177.jpg,2517448,410.08269,135.4332,1096.55457,1642.07046,0.000348636,0.005550859,10
1685970894,SEQ_01_178.jpg,2545700,461.92996,136.85383,1132.95738,1731.74117,0.000392714,0.005721246,10
1685970896,SEQ_01_179.jpg,2527006,432.86804,136.36146,1141.07417,1710.30367,0.000368007,0.005755592,10
1685970898,SEQ_01_180.jpg,2555579,643.80932,136.77023,1128.67912,1909.25867,0.000547341,0.005701596,10
1685970900,SEQ_01_181.jpg,2520974,504.34212,139.05829,1165.75121,1809.15162,0.000428771,0.005878906,10
1685970902,SEQ_01_182.jpg,2544530,471.5811,139.53608,1154.40398,1765.52117,0.000400919,0.005829941,10
1685970904,SEQ_01_183.jpg,2521799,441.86297,136.25911,1129.90679,1708.02887,0.000375654,0.005704824,10
1685970905,SEQ_01_184.jpg,2549887,543.43115,136.3944,1109.96249,1789.78804,0.000462003,0.005615589,10
1685970907,SEQ_01_185.jpg,2516528,432.61927,135.96941,1117.66695,1686.25563,0.000367796,0.005648381,10
1685970909,SEQ_01_186.jpg,2547904,452.72381,135.57195,1149.02349,1737.31925,0.000384888,0.005787846,10
1685970911,SEQ_01_187.jpg,2527111,410.15773,136.07252,1138.83646,1685.06671,0.0003487,0.00574421,10
1685970913,SEQ_01_188.jpg,2552647,422.31236,137.55569,1131.21374,1691.08179,0.000359033,0.005716553,10
1685970915,SEQ_01_189.jpg,2504543,649.06328,136.9934,1132.15774,1918.21442,0.000551808,0.005718272,10
1685970917,SEQ_01_190.jpg,2536879,430.82332,181.07931,1117.5075,1729.41012,0.000366269,0.005850874,10
1685970919,SEQ_01_191.jpg,2507074,401.39781,135.26709,1142.28293,1678.94783,0.000341252,0.005756107,10
1685970920,SEQ_01_192.jpg,2544126,447.31843,181.94175,1135.0559,1764.31608,0.000380292,0.005933811,10
1685970922,SEQ_01_193.jpg,2483559,498.78601,134.78809,1129.47736,1763.05146,0.000424048,0.005696263,10
1685970924,SEQ_01_194.jpg,2523255,441.41616,136.57122,1134.95662,1712.944,0.000375274,0.005728979,10
1685970926,SEQ_01_195.jpg,2488361,473.58269,136.49054,1108.91636,1718.98958,0.000402621,0.005611309,10
1685970928,SEQ_01_196.jpg,2534541,427.37425,137.78496,1133.36546,1698.52467,0.000363336,0.005727278,10
1685970930,SEQ_01_197.jpg,2480310,410.36993,134.66825,1156.89623,1701.93442,0.00034888,0.00581924,10
1685970932,SEQ_01_198.jpg,2512669,415.9124,136.61362,1112.40828,1664.93429,0.000353592,0.005627594,10
1685970933,SEQ_01_199.jpg,2483888,409.26417,135.20907,1150.35146,1694.82471,0.00034794,0.005792193,10
1685970935,SEQ_01_200.jpg,2524049,464.70611,136.68519,1152.12574,1753.51704,0.000395075,0.005806835,10
1685970937,SEQ_01_201.jpg,2460672,416.13233,134.58319,1127.0234,1677.73892,0.000353779,0.005684285,10
1685970939,SEQ_01_202.jpg,2508512,393.06693,135.00633,1150.38774,1678.461,0.00033417,0.005791443,10
1685970941,SEQ_01_203.jpg,2480964,416.68071,136.04488,1157.38703,1710.11263,0.000354245,0.005827652,10
1685970943,SEQ_01_204.jpg,2522790,426.87373,137.33956,1124.8487,1689.062,0.000362911,0.005686906,10
1685970944,SEQ_01_205.jpg,2471027,571.41155,134.59994,1135.00554,1841.01704,0.000485791,0.005720319,10
1685970946,SEQ_01_206.jpg,2511934,418.2811,135.13549,1181.0005,1734.41708,0.000355606,0.005929929,10
1685970948,SEQ_01_207.jpg,2477798,500.61897,172.47004,1101.18895,1774.27796,0.000425606,0.005738579,10
1685970950,SEQ_01_208.jpg,2527161,666.99395,137.77627,1146.12178,1950.892,0.000567052,0.005784704,10
1685970952,SEQ_01_209.jpg,2471459,467.14432,134.01335,1120.9157,1722.07337,0.000397147,0.005654204,10
1685970954,SEQ_01_210.jpg,2515172,436.17965,137.73135,1142.19438,1716.10538,0.000370822,0.005766809,10
1685970956,SEQ_01_211.jpg,2484278,462.44817,136.35049,1180.58101,1779.37967,0.000393155,0.005933513,10
1685970958,SEQ_01_212.jpg,2526202,443.29223,135.76719,1096.95816,1676.01758,0.000376869,0.005554181,10
1685970960,SEQ_01_213.jpg,2489197,441.88869,135.44325,1153.14572,1730.47767,0.000375676,0.005805836,10
1685970961,SEQ_01_214.jpg,2518179,629.71906,136.61706,1072.77184,1839.10796,0.000535362,0.005449055,10
1685970963,SEQ_01_215.jpg,2485806,428.33719,134.77065,1090.01632,1653.12417,0.000364155,0.00551842,10
1685970965,SEQ_01_216.jpg,2528905,436.29957,136.1151,1136.1875,1708.60217,0.000370924,0.005732469,10
1685970967,SEQ_01_217.jpg,2479482,422.22161,179.7658,1133.17925,1735.16667,0.000358956,0.005915555,10
1685970969,SEQ_01_218.jpg,2519839,461.44788,134.87534,1086.81462,1683.13783,0.000392305,0.005504469,10
1685970971,SEQ_01_219.jpg,2493555,529.82593,134.7973,1153.81556,1818.43879,0.000450437,0.005805943,10
1685970973,SEQ_01_220.jpg,2534550,430.21941,136.04337,1124.5988,1690.86158,0.000365755,0.005679941,10
1685970974,SEQ_01_221.jpg,2487395,407.44962,135.51575,1172.52317,1715.48854,0.000346397,0.005893454,10
1685970976,SEQ_01_222.jpg,2524977,430.06636,173.52562,1090.71339,1694.30537,0.000365625,0.005696144,10
1685970978,SEQ_01_223.jpg,2498388,415.08996,136.07715,1099.78452,1650.95163,0.000352893,0.00556831,10
1685970980,SEQ_01_224.jpg,2532380,452.13688,136.23028,1143.53609,1731.90325,0.000384389,0.005766092,10
1685970982,SEQ_01_225.jpg,2489054,434.9993,134.69373,1113.38056,1683.07358,0.000369819,0.005623325,10
1685970984,SEQ_01_226.jpg,2529659,430.77874,136.72239,1161.38225,1728.88338,0.000366231,0.005848702,10
1685970985,SEQ_01_227.jpg,2490083,427.55559,134.66055,1141.62457,1703.84071,0.000363491,0.005750409,10
1685970987,SEQ_01_228.jpg,2531533,414.5798,135.31032,1098.88676,1648.77687,0.000352459,0.005560811,10
1685970989,SEQ_01_229.jpg,2493721,641.29454,134.62467,1118.16046,1894.07967,0.000545203,0.005644546,10
1685970991,SEQ_01_230.jpg,2518738,483.13055,135.15237,1123.56046,1741.84338,0.000410738,0.00567125,10
1685970993,SEQ_01_231.jpg,2485858,629.49145,135.56216,1144.64048,1909.69408,0.000535168,0.005768057,10
1685970995,SEQ_01_232.jpg,2529880,467.09036,135.49791,1100.34461,1702.93287,0.000397102,0.005568223,10
1685970997,SEQ_01_233.jpg,2492463,608.68677,134.8119,1114.56683,1858.0655,0.000517481,0.005629201,10
1685970999,SEQ_01_234.jpg,2521468,417.73106,137.16424,1094.01999,1648.91529,0.000355138,0.005547239,10